"Date","Primary_Bird","Video_Num","Subject","Behavior","Modifiers","Vid_occurrences","Vid_duration","Vid_visible","Day_visible","Day_occurrences","Day_duration","Rate_per_min_vid","Rate_per_min_day","Percent_time_visible_vid","Percent_time_visible_day"
2025-08-29,"C","4","Broken beak","Foraging","",7,88.4,279.599,852.837,38,660.438,NA,NA,31.616708214264,77.4401204450557
2025-08-29,"C","4","Broken beak","Resting","",4,166.479,279.599,852.837,4,166.479,NA,NA,59.5420584479916,19.5206117933439
2025-08-29,"C","4","Other crow #1","Preen","Auto-|None",6,147.28,331.439,1087.796,12,174.52,NA,NA,44.4365328159933,16.0434493232187
2025-08-29,"C","4","Other crow #1","Preen","Allo-|Broken beak",6,64.24,331.439,1087.796,6,64.24,NA,NA,19.3821487513539,5.90551904952767
2025-08-29,"C","4","Other crow #1","Alert","",4,11.76,331.439,1087.796,16,43.879,NA,NA,3.54816421724661,4.03375265215169
2025-08-29,"C","4","Other crow #1","Feed","Auto-|Unsuccessful|None",1,NA,331.439,1087.796,2,NA,0.181028786594215,0.110314801672372,NA,NA
2025-08-29,"C","4","Other crow #1","Foraging","",11,108.159,331.439,1087.796,56,805.157,NA,NA,32.6331542154062,74.017278975102
2025-08-29,"C","5","No focal subject","Unclear video","",13,4.84,NA,NA,37,106.012,NA,NA,NA,NA
2025-08-29,"C","5","Broken beak","Feed","Auto-|Unknown|None",18,NA,213.278,852.837,36,NA,5.06381342660753,2.532723134667,NA,NA
2025-08-29,"C","5","Broken beak","Feed","Auto-|Successful|None",4,NA,213.278,852.837,17,NA,1.12529187257945,1.19600814692608,NA,NA
2025-08-29,"C","5","Broken beak","Foraging","",15,213.278,213.278,852.837,38,660.438,NA,NA,100,77.4401204450557
2025-08-29,"C","5","Other crow #1","Preen","Auto-|None",4,10.84,257.078,1087.796,12,174.52,NA,NA,4.21661908059033,16.0434493232187
2025-08-29,"C","5","Other crow #1","Feed","Auto-|Unknown|None",7,NA,257.078,1087.796,19,NA,1.63374540022872,1.04799061588754,NA,NA
2025-08-29,"C","5","Other crow #1","Feed","Auto-|Successful|None",4,NA,257.078,1087.796,15,NA,0.9335688001307,0.827361012542793,NA,NA
2025-08-29,"C","5","Other crow #1","Foraging","",17,246.238,257.078,1087.796,56,805.157,NA,NA,95.7833809194097,74.017278975102
2025-08-29,"C","5","Other crow #2","Foraging","",1,0.4,0.4,34.28,4,34.28,NA,NA,100,100
2025-10-30,"BB","1","No focal subject","Unclear video","",1,5.17,NA,NA,11,37.942,NA,NA,NA,NA
2025-10-30,"BB","1","Broken beak","Feed","Auto-|Unsuccessful|None",4,NA,30.88,477.078,55,NA,7.7720207253886,6.91710789430659,NA,NA
2025-10-30,"BB","1","Broken beak","Foraging","",1,30.88,30.88,477.078,6,240.359,NA,NA,100,50.3814889808375
2025-10-30,"BB","2","No focal subject","Close proximity","Mutual|Mutual",1,20.68,NA,NA,2,95.52,NA,NA,NA,NA
2025-10-30,"BB","2","No focal subject","Unclear video","",1,7.295,NA,NA,11,37.942,NA,NA,NA,NA
2025-10-30,"BB","2","Broken beak","Resting","",1,28.76,28.76,477.078,3,103,NA,NA,100,21.5897610034418
2025-10-30,"BB","2","Other crow #1","Resting","",1,20.68,20.68,97.08,2,97.08,NA,NA,100,100
2025-10-30,"BB","3","No focal subject","Close proximity","Mutual|Mutual",1,74.84,NA,NA,2,95.52,NA,NA,NA,NA
2025-10-30,"BB","3","No focal subject","Unclear video","",4,18.42,NA,NA,11,37.942,NA,NA,NA,NA
2025-10-30,"BB","3","Broken beak","Preen","Auto-|None",6,93.44,207.959,477.078,6,93.44,NA,NA,44.9319336984694,19.5858958073942
2025-10-30,"BB","3","Broken beak","Alert","",5,40.279,207.959,477.078,5,40.279,NA,NA,19.368721719185,8.44285420832652
2025-10-30,"BB","3","Broken beak","Resting","",2,74.24,207.959,477.078,3,103,NA,NA,35.6993445823456,21.5897610034418
2025-10-30,"BB","3","Other crow #1","Resting","",1,76.4,76.4,97.08,2,97.08,NA,NA,100,100
2025-10-30,"BB","4","No focal subject","Unclear video","",5,7.057,NA,NA,11,37.942,NA,NA,NA,NA
2025-10-30,"BB","4","Broken beak","Feed","Auto-|Successful|None",5,NA,209.479,477.078,5,NA,1.43212446116317,0.628827990391508,NA,NA
2025-10-30,"BB","4","Broken beak","Feed","Auto-|Unsuccessful|None",51,NA,209.479,477.078,55,NA,14.6076695038643,6.91710789430659,NA,NA
2025-10-30,"BB","4","Broken beak","Feed","Auto-|Unknown|None",45,NA,209.479,477.078,45,NA,12.8891201504685,5.65945191352357,NA,NA
2025-10-30,"BB","4","Broken beak","Foraging","",5,209.479,209.479,477.078,6,240.359,NA,NA,100,50.3814889808375
2025-05-30,"BB","1","No focal subject","Close proximity","Mutual|Mutual",4,49.88,NA,NA,9,168.2,NA,NA,NA,NA
2025-05-30,"BB","1","No focal subject","Unclear video","",2,4.32,NA,NA,18,54.923,NA,NA,NA,NA
2025-05-30,"BB","1","Broken beak","Alert","",3,3.024,92.703,822.986,6,16.144,NA,NA,3.26203035500469,1.96163725749891
2025-05-30,"BB","1","Broken beak","Feed","Auto-|Unsuccessful|None",2,NA,92.703,822.986,22,NA,1.29445649008123,1.60391549795501,NA,NA
2025-05-30,"BB","1","Broken beak","Foraging","",4,89.679,92.703,822.986,28,746.378,NA,NA,96.7379696449953,90.6914576918684
2025-05-30,"BB","1","Other crow #1","Feed","Auto-|Successful|None",2,NA,49.88,230.66,7,NA,2.40577385725742,1.82086187462065,NA,NA
2025-05-30,"BB","1","Other crow #1","Foraging","",4,49.88,49.88,230.66,18,187,NA,NA,100,81.0717072747767
2025-05-30,"BB","2","No focal subject","Close proximity","Mutual|Mutual",2,31.08,NA,NA,9,168.2,NA,NA,NA,NA
2025-05-30,"BB","2","No focal subject","Unclear video","",1,2.8,NA,NA,18,54.923,NA,NA,NA,NA
2025-05-30,"BB","2","Broken beak","Feed","Auto-|Unsuccessful|None",3,NA,180.624,822.986,22,NA,0.996545309593409,1.60391549795501,NA,NA
2025-05-30,"BB","2","Broken beak","Feed","Auto-|Successful|None",3,NA,180.624,822.986,7,NA,0.996545309593409,0.510336749349321,NA,NA
2025-05-30,"BB","2","Broken beak","Feed","Auto-|Unknown|None",12,NA,180.624,822.986,39,NA,3.98618123837364,2.84330474637479,NA,NA
2025-05-30,"BB","2","Broken beak","Foraging","",2,180.624,180.624,822.986,28,746.378,NA,NA,100,90.6914576918684
2025-05-30,"BB","2","Other crow #1","Feed","Auto-|Successful|None",4,NA,31.08,230.66,7,NA,7.72200772200772,1.82086187462065,NA,NA
2025-05-30,"BB","2","Other crow #1","Feed","Auto-|Unknown|None",4,NA,31.08,230.66,12,NA,7.72200772200772,3.12147749934969,NA,NA
2025-05-30,"BB","2","Other crow #1","Foraging","",2,31.08,31.08,230.66,18,187,NA,NA,100,81.0717072747767
2025-05-30,"BB","3","No focal subject","Unclear video","",2,4.78,NA,NA,18,54.923,NA,NA,NA,NA
2025-05-30,"BB","3","Broken beak","Alert","",1,3.32,156.56,822.986,6,16.144,NA,NA,2.12059274399591,1.96163725749891
2025-05-30,"BB","3","Broken beak","Feed","Auto-|Unsuccessful|None",2,NA,156.56,822.986,22,NA,0.766479305058763,1.60391549795501,NA,NA
2025-05-30,"BB","3","Broken beak","Feed","Auto-|Unknown|None",5,NA,156.56,822.986,39,NA,1.91619826264691,2.84330474637479,NA,NA
2025-05-30,"BB","3","Broken beak","Foraging","",3,153.24,156.56,822.986,28,746.378,NA,NA,97.8794072560041,90.6914576918684
2025-05-30,"BB","4","No focal subject","Unclear video","",6,14.623,NA,NA,18,54.923,NA,NA,NA,NA
2025-05-30,"BB","4","Broken beak","Feed","Auto-|Successful|None",1,NA,51.479,822.986,7,NA,1.16552380582373,0.510336749349321,NA,NA
2025-05-30,"BB","4","Broken beak","Feed","Auto-|Unknown|None",1,NA,51.479,822.986,39,NA,1.16552380582373,2.84330474637479,NA,NA
2025-05-30,"BB","4","Broken beak","Foraging","",5,51.479,51.479,822.986,28,746.378,NA,NA,100,90.6914576918684
2025-05-30,"BB","4","Other crow #1","Feed","Auto-|Unknown|None",1,NA,1.16,230.66,12,NA,51.7241379310345,3.12147749934969,NA,NA
2025-05-30,"BB","4","Other crow #1","Foraging","",1,1.16,1.16,230.66,18,187,NA,NA,100,81.0717072747767
2025-05-30,"BB","5","No focal subject","Close proximity","Mutual|Mutual",2,80.12,NA,NA,9,168.2,NA,NA,NA,NA
2025-05-30,"BB","5","No focal subject","Begging session","Broken beak,Other crow #1,Other crow #2",1,11,NA,NA,1,11,NA,NA,NA,NA
2025-05-30,"BB","5","No focal subject","Unclear video","",1,6.6,NA,NA,18,54.923,NA,NA,NA,NA
2025-05-30,"BB","5","Broken beak","Feed","Auto-|Unsuccessful|None",4,NA,117.256,822.986,22,NA,2.04680357508358,1.60391549795501,NA,NA
2025-05-30,"BB","5","Broken beak","Feed","Auto-|Unknown|None",12,NA,117.256,822.986,39,NA,6.14041072525073,2.84330474637479,NA,NA
2025-05-30,"BB","5","Broken beak","Feed","Auto-|Successful|None",3,NA,117.256,822.986,7,NA,1.53510268131268,0.510336749349321,NA,NA
2025-05-30,"BB","5","Broken beak","Foraging","",2,106.256,117.256,822.986,28,746.378,NA,NA,90.6188169475336,90.6914576918684
2025-05-30,"BB","5","Broken beak","Beg call","",2,NA,117.256,822.986,2,NA,1.02340178754179,0.145810499814092,NA,NA
2025-05-30,"BB","5","Broken beak","Wing flutter","",4,NA,117.256,822.986,8,NA,2.04680357508358,0.583241999256366,NA,NA
2025-05-30,"BB","5","Broken beak","Open mouth","",1,NA,117.256,822.986,2,NA,0.511700893770894,0.145810499814092,NA,NA
2025-05-30,"BB","5","Other crow #1","Alert","",1,1.64,85.04,230.66,2,2.56,NA,NA,1.92850423330198,1.10985866643545
2025-05-30,"BB","5","Other crow #1","Feed","Auto-|Unknown|None",5,NA,85.04,230.66,12,NA,3.5277516462841,3.12147749934969,NA,NA
2025-05-30,"BB","5","Other crow #1","Feed","Auto-|Successful|None",1,NA,85.04,230.66,7,NA,0.70555032925682,1.82086187462065,NA,NA
2025-05-30,"BB","5","Other crow #1","Feed","Allo-|Successful|Broken beak",1,NA,85.04,230.66,2,NA,0.70555032925682,0.520246249891615,NA,NA
2025-05-30,"BB","5","Other crow #1","Foraging","",4,72.4,85.04,230.66,18,187,NA,NA,85.1364063969897,81.0717072747767
2025-05-30,"BB","5","Other crow #2","Alert","",1,4.96,40.76,40.76,1,4.96,NA,NA,12.1687929342493,12.1687929342493
2025-05-30,"BB","5","Other crow #2","Feed","Auto-|Unknown|None",2,NA,40.76,40.76,2,NA,2.94406280667321,2.94406280667321,NA,NA
2025-05-30,"BB","5","Other crow #2","Feed","Auto-|Successful|None",1,NA,40.76,40.76,1,NA,1.4720314033366,1.4720314033366,NA,NA
2025-05-30,"BB","5","Other crow #2","Foraging","",3,24.8,40.76,40.76,3,24.8,NA,NA,60.8439646712463,60.8439646712463
2025-05-30,"BB","6","No focal subject","Close proximity","None|None",1,1.48,NA,NA,4,33.4,NA,NA,NA,NA
2025-05-30,"BB","6","No focal subject","Close proximity","Other crow #1|Broken beak",1,17.12,NA,NA,1,17.12,NA,NA,NA,NA
2025-05-30,"BB","6","No focal subject","Unclear video","",2,2.32,NA,NA,18,54.923,NA,NA,NA,NA
2025-05-30,"BB","6","Broken beak","Brief flight","",1,1.92,100,822.986,2,3.48,NA,NA,1.92,0.422850449460866
2025-05-30,"BB","6","Broken beak","Feed","Auto-|Unknown|None",6,NA,100,822.986,39,NA,3.6,2.84330474637479,NA,NA
2025-05-30,"BB","6","Broken beak","Feed","Auto-|Unsuccessful|None",8,NA,100,822.986,22,NA,4.8,1.60391549795501,NA,NA
2025-05-30,"BB","6","Broken beak","Foraging","",3,80.96,100,822.986,28,746.378,NA,NA,80.96,90.6914576918684
2025-05-30,"BB","6","Broken beak","Resting","",1,17.12,100,822.986,2,32.104,NA,NA,17.12,3.90091690502633
2025-05-30,"BB","6","Other crow #1","Foraging","",1,1.48,21.54,230.66,18,187,NA,NA,6.87093779015785,81.0717072747767
2025-05-30,"BB","6","Other crow #1","Resting","",1,20.06,21.54,230.66,1,20.06,NA,NA,93.1290622098421,8.6967831440215
2025-05-30,"BB","7","No focal subject","Close proximity","None|None",3,31.92,NA,NA,4,33.4,NA,NA,NA,NA
2025-05-30,"BB","7","No focal subject","Close proximity","Mutual|Mutual",1,7.12,NA,NA,9,168.2,NA,NA,NA,NA
2025-05-30,"BB","7","No focal subject","Close proximity","Broken beak|Other crow #1",1,6.52,NA,NA,1,6.52,NA,NA,NA,NA
2025-05-30,"BB","7","No focal subject","Begging session","Broken beak,Other crow #1",1,10.04,NA,NA,1,10.04,NA,NA,NA,NA
2025-05-30,"BB","7","No focal subject","Unclear video","",4,19.48,NA,NA,18,54.923,NA,NA,NA,NA
2025-05-30,"BB","7","Broken beak","Preen","Auto-|Broken beak",1,3.84,124.364,822.986,1,3.84,NA,NA,3.08771026985301,0.466593599405093
2025-05-30,"BB","7","Broken beak","Brief flight","",1,1.56,124.364,822.986,2,3.48,NA,NA,1.25438229712779,0.422850449460866
2025-05-30,"BB","7","Broken beak","Alert","",2,9.8,124.364,822.986,6,16.144,NA,NA,7.88009391785404,1.96163725749891
2025-05-30,"BB","7","Broken beak","Feed","Auto-|Unsuccessful|None",3,NA,124.364,822.986,22,NA,1.4473641889936,1.60391549795501,NA,NA
2025-05-30,"BB","7","Broken beak","Feed","Auto-|Unknown|None",3,NA,124.364,822.986,39,NA,1.4473641889936,2.84330474637479,NA,NA
2025-05-30,"BB","7","Broken beak","Foraging","",9,84.14,124.364,822.986,28,746.378,NA,NA,67.6562349232897,90.6914576918684
2025-05-30,"BB","7","Broken beak","Resting","",1,14.984,124.364,822.986,2,32.104,NA,NA,12.0485027821556,3.90091690502633
2025-05-30,"BB","7","Broken beak","Wing flutter","",4,NA,124.364,822.986,8,NA,1.92981891865813,0.583241999256366,NA,NA
2025-05-30,"BB","7","Broken beak","Open mouth","",1,NA,124.364,822.986,2,NA,0.482454729664533,0.145810499814092,NA,NA
2025-05-30,"BB","7","Other crow #1","Alert","",1,0.92,41.96,230.66,2,2.56,NA,NA,2.19256434699714,1.10985866643545
2025-05-30,"BB","7","Other crow #1","Feed","Allo-|Successful|Broken beak",1,NA,41.96,230.66,2,NA,1.42993326978074,0.520246249891615,NA,NA
2025-05-30,"BB","7","Other crow #1","Feed","Auto-|Unknown|None",2,NA,41.96,230.66,12,NA,2.85986653956149,3.12147749934969,NA,NA
2025-05-30,"BB","7","Other crow #1","Foraging","",6,31,41.96,230.66,18,187,NA,NA,73.8798856053384,81.0717072747767
2025-07-30,"BB","1","No focal subject","Close proximity","Mutual|Mutual",6,92.239,NA,NA,6,92.239,NA,NA,NA,NA
2025-07-30,"BB","1","No focal subject","Unclear video","",11,57.859,NA,NA,11,57.859,NA,NA,NA,NA
2025-07-30,"BB","1","Broken beak","Preen","Auto-|None",4,84.039,273.357,273.357,4,84.039,NA,NA,30.7433136886928,30.7433136886928
2025-07-30,"BB","1","Broken beak","Brief flight","",1,12,273.357,273.357,1,12,NA,NA,4.38986380447547,4.38986380447547
2025-07-30,"BB","1","Broken beak","Feed","Auto-|Unknown|None",13,NA,273.357,273.357,13,NA,2.85341147290905,2.85341147290905,NA,NA
2025-07-30,"BB","1","Broken beak","Feed","Auto-|Successful|None",1,NA,273.357,273.357,1,NA,0.219493190223773,0.219493190223773,NA,NA
2025-07-30,"BB","1","Broken beak","Foraging","",5,91.279,273.357,273.357,5,91.279,NA,NA,33.3918648507263,33.3918648507263
2025-07-30,"BB","1","Broken beak","Resting","",3,86.039,273.357,273.357,3,86.039,NA,NA,31.4749576561054,31.4749576561054
2025-07-30,"BB","1","Other crow #1","Feed","Auto-|Unknown|None",8,NA,95.24,95.24,8,NA,5.03989920201596,5.03989920201596,NA,NA
2025-07-30,"BB","1","Other crow #1","Feed","Auto-|Successful|None",6,NA,95.24,95.24,6,NA,3.77992440151197,3.77992440151197,NA,NA
2025-07-30,"BB","1","Other crow #1","Foraging","",8,95.24,95.24,95.24,8,95.24,NA,NA,100,100
2025-07-30,"BB","1","Other crow #2","Feed","Auto-|Unknown|None",8,NA,83.879,83.879,8,NA,5.72252888088795,5.72252888088795,NA,NA
2025-07-30,"BB","1","Other crow #2","Feed","Auto-|Successful|None",5,NA,83.879,83.879,5,NA,3.57658055055497,3.57658055055497,NA,NA
2025-07-30,"BB","1","Other crow #2","Foraging","",5,83.879,83.879,83.879,5,83.879,NA,NA,100,100
2025-07-30,"BB","1","Other crow #3","Feed","Auto-|Unknown|None",4,NA,90.358,90.358,4,NA,2.65610128599571,2.65610128599571,NA,NA
2025-07-30,"BB","1","Other crow #3","Feed","Auto-|Successful|None",1,NA,90.358,90.358,1,NA,0.664025321498926,0.664025321498926,NA,NA
2025-07-30,"BB","1","Other crow #3","Foraging","",8,90.358,90.358,90.358,8,90.358,NA,NA,100,100
2025-07-30,"BB","1","Other crow #4","Feed","Auto-|Unknown|None",1,NA,10.8,10.8,1,NA,5.55555555555556,5.55555555555556,NA,NA
2025-07-30,"BB","1","Other crow #4","Foraging","",1,10.8,10.8,10.8,1,10.8,NA,NA,100,100
2025-10-31,"C","1","No focal subject","Close proximity","Other crow #1|Other crow #2",2,82.4,NA,NA,2,82.4,NA,NA,NA,NA
2025-10-31,"C","1","No focal subject","Close proximity","Mutual|Mutual",1,101.2,NA,NA,1,101.2,NA,NA,NA,NA
2025-10-31,"C","1","No focal subject","Within 5m","Mutual|Mutual",1,11.76,NA,NA,1,11.76,NA,NA,NA,NA
2025-10-31,"C","1","No focal subject","Unclear video","",6,46.784,NA,NA,11,52.624,NA,NA,NA,NA
2025-10-31,"C","1","Other crow #1","Vocal","",3,NA,200.2,635.196,3,NA,0.899100899100899,0.283377099352011,NA,NA
2025-10-31,"C","1","Other crow #1","Feed","Auto-|Unknown|None",9,NA,200.2,635.196,58,NA,2.6973026973027,5.47862392080555,NA,NA
2025-10-31,"C","1","Other crow #1","Feed","Auto-|Successful|None",1,NA,200.2,635.196,21,NA,0.2997002997003,1.98363969546408,NA,NA
2025-10-31,"C","1","Other crow #1","Feed","Auto-|Unsuccessful|None",5,NA,200.2,635.196,29,NA,1.4985014985015,2.73931196040277,NA,NA
2025-10-31,"C","1","Other crow #1","Foraging","",6,130.68,200.2,635.196,11,565.676,NA,NA,65.2747252747253,89.0553466961379
2025-10-31,"C","1","Other crow #1","Resting","",1,69.52,200.2,635.196,1,69.52,NA,NA,34.7252747252747,10.9446533038621
2025-10-31,"C","1","Other crow #2","Brief flight","",3,5.759,326.799,326.799,3,5.759,NA,NA,1.76224529450825,1.76224529450825
2025-10-31,"C","1","Other crow #2","Feed","Auto-|Unknown|None",40,NA,326.799,326.799,40,NA,7.34396372081922,7.34396372081922,NA,NA
2025-10-31,"C","1","Other crow #2","Feed","Auto-|Unsuccessful|None",3,NA,326.799,326.799,3,NA,0.550797279061441,0.550797279061441,NA,NA
2025-10-31,"C","1","Other crow #2","Feed","Auto-|Successful|None",2,NA,326.799,326.799,2,NA,0.367198186040961,0.367198186040961,NA,NA
2025-10-31,"C","1","Other crow #2","Foraging","",9,295,326.799,326.799,9,295,NA,NA,90.2695540684029,90.2695540684029
2025-10-31,"C","1","Other crow #2","Resting","",1,26.04,326.799,326.799,1,26.04,NA,NA,7.96820063708885,7.96820063708885
2025-10-31,"C","2","No focal subject","Unclear video","",5,5.84,NA,NA,11,52.624,NA,NA,NA,NA
2025-10-31,"C","2","Other crow #1","Feed","Auto-|Unsuccessful|None",24,NA,434.996,635.196,29,NA,3.31037526781855,2.73931196040277,NA,NA
2025-10-31,"C","2","Other crow #1","Feed","Auto-|Unknown|None",49,NA,434.996,635.196,58,NA,6.75868283846288,5.47862392080555,NA,NA
2025-10-31,"C","2","Other crow #1","Feed","Auto-|Successful|None",20,NA,434.996,635.196,21,NA,2.75864605651546,1.98363969546408,NA,NA
2025-10-31,"C","2","Other crow #1","Foraging","",5,434.996,434.996,635.196,11,565.676,NA,NA,100,89.0553466961379
2025-10-31,"C","2","Other crow #1","Unclear video","",1,0.34,434.996,635.196,1,0.34,NA,NA,0.0781616382679381,0.0535267854331576
2025-05-05,"C","1","No focal subject","Unclear video","",5,50.869,NA,NA,13,77.626,NA,NA,NA,NA
2025-05-05,"C","1","Other crow #1","Feed","Auto-|Unknown|None",7,NA,71.04,678.192,55,NA,5.91216216216216,4.86587868922075,NA,NA
2025-05-05,"C","1","Other crow #1","Feed","Auto-|Successful|None",6,NA,71.04,678.192,28,NA,5.06756756756757,2.47717460542147,NA,NA
2025-05-05,"C","1","Other crow #1","Feed","Auto-|Unsuccessful|None",3,NA,71.04,678.192,54,NA,2.53378378378378,4.77740816759856,NA,NA
2025-05-05,"C","1","Other crow #1","Foraging","",4,71.04,71.04,678.192,12,673.552,NA,NA,100,99.3158279661217
2025-05-05,"C","2","No focal subject","Close proximity","Mutual|Mutual",2,38.92,NA,NA,2,38.92,NA,NA,NA,NA
2025-05-05,"C","2","No focal subject","Close proximity","Other crow #1|Broken beak",1,1.241,NA,NA,1,1.241,NA,NA,NA,NA
2025-05-05,"C","2","No focal subject","Close proximity","Broken beak|Other crow #1",1,4.6,NA,NA,1,4.6,NA,NA,NA,NA
2025-05-05,"C","2","No focal subject","Unclear video","",8,26.757,NA,NA,13,77.626,NA,NA,NA,NA
2025-05-05,"C","2","Broken beak","Feed","Auto-|Successful|None",4,NA,46.04,46.04,4,NA,5.2128583840139,5.2128583840139,NA,NA
2025-05-05,"C","2","Broken beak","Feed","Auto-|Unknown|None",9,NA,46.04,46.04,9,NA,11.7289313640313,11.7289313640313,NA,NA
2025-05-05,"C","2","Broken beak","Feed","Auto-|Unsuccessful|None",1,NA,46.04,46.04,1,NA,1.30321459600348,1.30321459600348,NA,NA
2025-05-05,"C","2","Broken beak","Foraging","",5,46.04,46.04,46.04,5,46.04,NA,NA,100,100
2025-05-05,"C","2","Other crow #1","Preen","Auto-|None",2,4.64,607.152,678.192,2,4.64,NA,NA,0.76422378580652,0.684172033878312
2025-05-05,"C","2","Other crow #1","Feed","Auto-|Unknown|None",48,NA,607.152,678.192,55,NA,4.74345798086805,4.86587868922075,NA,NA
2025-05-05,"C","2","Other crow #1","Feed","Auto-|Unsuccessful|None",51,NA,607.152,678.192,54,NA,5.03992410467231,4.77740816759856,NA,NA
2025-05-05,"C","2","Other crow #1","Feed","Auto-|Successful|None",22,NA,607.152,678.192,28,NA,2.17408490789786,2.47717460542147,NA,NA
2025-05-05,"C","2","Other crow #1","Foraging","",8,602.512,607.152,678.192,12,673.552,NA,NA,99.2357762141935,99.3158279661217
2025-11-06,"BB","1","No focal subject","Unclear video","",20,52.224,NA,NA,32,93.827,NA,NA,NA,NA
2025-11-06,"BB","1","Broken beak","Preen","Auto-|None",1,45.6,877.358,1536.558,20,403.84,NA,NA,5.19742226092427,26.2821188656725
2025-11-06,"BB","1","Broken beak","Brief flight","",1,5.88,877.358,1536.558,3,9.52,NA,NA,0.670193923119183,0.619566589741487
2025-11-06,"BB","1","Broken beak","Alert","",8,17.759,877.358,1536.558,20,105.159,NA,NA,2.02414521780163,6.84380283725053
2025-11-06,"BB","1","Broken beak","Feed","Auto-|Unsuccessful|None",144,NA,877.358,1536.558,148,NA,9.84774744175126,5.77915054296681,NA,NA
2025-11-06,"BB","1","Broken beak","Feed","Auto-|Unknown|None",46,NA,877.358,1536.558,51,NA,3.14580821055943,1.99146403845478,NA,NA
2025-11-06,"BB","1","Broken beak","Feed","Auto-|Successful|None",59,NA,877.358,1536.558,65,NA,4.03484096571753,2.53814044116786,NA,NA
2025-11-06,"BB","1","Broken beak","Foraging","",21,808.119,877.358,1536.558,26,856.039,NA,NA,92.1082385981549,55.711466797869
2025-11-06,"BB","1","Other crow #1","Foraging","",2,18.96,18.96,200.44,7,192.36,NA,NA,100,95.9688684893235
2025-11-06,"BB","2","No focal subject","Unclear video","",6,7.58,NA,NA,32,93.827,NA,NA,NA,NA
2025-11-06,"BB","2","Broken beak","Preen","Auto-|None",19,358.24,637.6,1536.558,20,403.84,NA,NA,56.1856963613551,26.2821188656725
2025-11-06,"BB","2","Broken beak","Brief flight","",2,3.64,637.6,1536.558,3,9.52,NA,NA,0.570890840652447,0.619566589741487
2025-11-06,"BB","2","Broken beak","Alert","",12,87.4,637.6,1536.558,20,105.159,NA,NA,13.7076537013802,6.84380283725053
2025-11-06,"BB","2","Broken beak","Feed","Auto-|Unknown|None",3,NA,637.6,1536.558,51,NA,0.282308657465496,1.99146403845478,NA,NA
2025-11-06,"BB","2","Broken beak","Foraging","",3,26.32,637.6,1536.558,26,856.039,NA,NA,4.12797992471769,55.711466797869
2025-11-06,"BB","2","Broken beak","Resting","",3,162,637.6,1536.558,3,162,NA,NA,25.4077791718946,10.5430449094665
2025-11-06,"C","1","No focal subject","Close proximity","Other crow #1|Broken beak",1,6.44,NA,NA,1,6.44,NA,NA,NA,NA
2025-11-06,"C","1","No focal subject","Within 5m","Other crow #2|Other crow #1",1,7.84,NA,NA,1,7.84,NA,NA,NA,NA
2025-11-06,"C","1","No focal subject","Unclear video","",6,34.023,NA,NA,32,93.827,NA,NA,NA,NA
2025-11-06,"C","1","Broken beak","Feed","Auto-|Unknown|None",2,NA,21.6,1536.558,51,NA,5.55555555555556,1.99146403845478,NA,NA
2025-11-06,"C","1","Broken beak","Feed","Auto-|Successful|None",6,NA,21.6,1536.558,65,NA,16.6666666666667,2.53814044116786,NA,NA
2025-11-06,"C","1","Broken beak","Feed","Auto-|Unsuccessful|None",4,NA,21.6,1536.558,148,NA,11.1111111111111,5.77915054296681,NA,NA
2025-11-06,"C","1","Broken beak","Foraging","",2,21.6,21.6,1536.558,26,856.039,NA,NA,100,55.711466797869
2025-11-06,"C","1","Other crow #1","Alert","",2,8.08,181.48,200.44,2,8.08,NA,NA,4.45228124311219,4.03113151067651
2025-11-06,"C","1","Other crow #1","Vocal","",2,NA,181.48,200.44,2,NA,0.661229887590919,0.598682897625225,NA,NA
2025-11-06,"C","1","Other crow #1","Feed","Auto-|Successful|None",9,NA,181.48,200.44,9,NA,2.97553449415914,2.69407303931351,NA,NA
2025-11-06,"C","1","Other crow #1","Feed","Auto-|Unsuccessful|None",3,NA,181.48,200.44,3,NA,0.991844831386379,0.898024346437837,NA,NA
2025-11-06,"C","1","Other crow #1","Feed","Auto-|Unknown|None",2,NA,181.48,200.44,2,NA,0.661229887590919,0.598682897625225,NA,NA
2025-11-06,"C","1","Other crow #1","Foraging","",5,173.4,181.48,200.44,7,192.36,NA,NA,95.5477187568878,95.9688684893235
2025-11-06,"C","1","Other crow #2","Feed","Auto-|Successful|None",2,NA,11.56,11.56,2,NA,10.3806228373702,10.3806228373702,NA,NA
2025-11-06,"C","1","Other crow #2","Feed","Auto-|Unknown|None",1,NA,11.56,11.56,1,NA,5.19031141868512,5.19031141868512,NA,NA
2025-11-06,"C","1","Other crow #2","Foraging","",2,11.56,11.56,11.56,2,11.56,NA,NA,100,100
2025-05-08,"BB","1","No focal subject","Unclear video","",1,2.48,NA,NA,1,2.48,NA,NA,NA,NA
2025-05-08,"BB","1","Broken beak","Alert","",1,5.64,45.92,45.92,1,5.64,NA,NA,12.2822299651568,12.2822299651568
2025-05-08,"BB","1","Broken beak","Feed","Auto-|Successful|None",3,NA,45.92,45.92,3,NA,3.9198606271777,3.9198606271777,NA,NA
2025-05-08,"BB","1","Broken beak","Feed","Auto-|Unsuccessful|None",5,NA,45.92,45.92,5,NA,6.53310104529617,6.53310104529617,NA,NA
2025-05-08,"BB","1","Broken beak","Feed","Auto-|Unknown|None",1,NA,45.92,45.92,1,NA,1.30662020905923,1.30662020905923,NA,NA
